"","Country.Name","Country.Code","Indicator.Name","Indicator.Code","year","LifeExpectancy"
"1736","Zimbabwe","ZWE","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1966",52.036
"1737","Aruba","ABW","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",66.242
"1738","Andorra","AND","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",NA
"1739","Afghanistan","AFG","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",34.646
"1740","Angola","AGO","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",34.319
"1741","Albania","ALB","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",65.116
"1742","Arab World","ARB","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",49.79898972
"1743","United Arab Emirates","ARE","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",57.139
"1744","Argentina","ARG","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",62.731
"1745","Armenia","ARM","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",65.81
"1746","American Samoa","ASM","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",NA
"1747","Antigua and Barbuda","ATG","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",62.091
"1748","Australia","AUS","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",67.64
"1749","Austria","AUT","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",66.63
"1750","Azerbaijan","AZE","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",60.158
"1751","Burundi","BDI","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",41.721
"1752","Belgium","BEL","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",67.93
"1753","Benin","BEN","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",39.574
"1754","Burkina Faso","BFA","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",36.681
"1755","Bangladesh","BGD","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",48.584
"1756","Bulgaria","BGR","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",68.37
"1757","Bahrain","BHR","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",58.458
"1758","Bahamas, The","BHS","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",62.643
"1759","Bosnia and Herzegovina","BIH","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",62.489
"1760","Belarus","BLR","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",66.768
"1761","Belize","BLZ","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",62.83
"1762","Bermuda","BMU","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",NA
"1763","Bolivia","BOL","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",43.237
"1764","Brazil","BRA","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",55.315
"1765","Barbados","BRB","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",61.948
"1766","Brunei Darussalam","BRN","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",64.45
"1767","Bhutan","BTN","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",35.048
"1768","Botswana","BWA","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",51.318
"1769","Central African Republic","CAF","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",38.191
"1770","Canada","CAN","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",68.92
"1771","Central Europe and the Baltics","CEB","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",66.48618451
"1772","Switzerland","CHE","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",69.7
"1773","Channel Islands","CHI","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",68.396
"1774","Chile","CHL","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",58.251
"1775","China","CHN","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",51.642
"1776","Cote d'Ivoire","CIV","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",40.235
"1777","Cameroon","CMR","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",43.319
"1778","Congo, Rep.","COG","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",50.827
"1779","Colombia","COL","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",58.129
"1780","Comoros","COM","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",42.799
"1781","Cabo Verde","CPV","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",50.604
"1782","Costa Rica","CRI","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",63.367
"1783","Caribbean small states","CSS","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",63.04252719
"1784","Cuba","CUB","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",66.682
"1785","Curacao","CUW","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",NA
"1786","Cayman Islands","CYM","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",NA
"1787","Cyprus","CYP","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",69.751
"1788","Czech Republic","CZE","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",67.03
"1789","Germany","DEU","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",67.554
"1790","Djibouti","DJI","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",45.888
"1791","Dominica","DMA","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",NA
"1792","Denmark","DNK","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",70.61
"1793","Dominican Republic","DOM","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",55.099
"1794","Algeria","DZA","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",48.408
"1795","East Asia & Pacific (developing only)","EAP","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",52.08678664
"1796","East Asia & Pacific (all income levels)","EAS","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",53.81001643
"1797","Europe & Central Asia (developing only)","ECA","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",60.4778579
"1798","Europe & Central Asia (all income levels)","ECS","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",65.4052397
"1799","Ecuador","ECU","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",55.233
"1800","Egypt, Arab Rep.","EGY","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",49.658
"1801","Euro area","EMU","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",67.78612407
"1802","Eritrea","ERI","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",37.051
"1803","Spain","ESP","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",68.57
"1804","Estonia","EST","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",65.707
"1805","Ethiopia","ETH","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",40.516
"1806","European Union","EUU","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",67.78681866
"1807","Fragile and conflict affected situations","FCS","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",44.10208216
"1808","Finland","FIN","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",65.93
"1809","Fiji","FJI","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",57.022
"1810","France","FRA","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",67.6
"1811","Faroe Islands","FRO","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",NA
"1812","Micronesia, Fed. Sts.","FSM","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",59.851
"1813","Gabon","GAB","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",42.506
"1814","United Kingdom","GBR","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",69.1
"1815","Georgia","GEO","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",62.432
"1816","Ghana","GHA","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",47.905
"1817","Guinea","GIN","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",34.956
"1818","Gambia, The","GMB","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",34.254
"1819","Guinea-Bissau","GNB","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",38.864
"1820","Equatorial Guinea","GNQ","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",37.334
"1821","Greece","GRC","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",67.591
"1822","Grenada","GRD","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",60.662
"1823","Greenland","GRL","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",NA
"1824","Guatemala","GTM","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",48.751
"1825","Guam","GUM","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",62.395
"1826","Guyana","GUY","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",59.063
"1827","High income","HIC","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",66.42692324
"1828","Hong Kong SAR, China","HKG","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",66.871
"1829","Honduras","HND","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",48.913
"1830","Heavily indebted poor countries (HIPC)","HPC","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",41.1809105
"1831","Croatia","HRV","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",63.918
"1832","Haiti","HTI","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",44.634
"1833","Hungary","HUN","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",66.89
"1834","Indonesia","IDN","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",51.611
"1835","Isle of Man","IMN","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",NA
"1836","India","IND","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",46.328
"1837","Not classified","INX","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",NA
"1838","Ireland","IRL","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",68.604
"1839","Iran, Islamic Rep.","IRN","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",48.941
"1840","Iraq","IRQ","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",56.301
"1841","Iceland","ISL","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",71.11
"1842","Israel","ISR","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",69.9
"1843","Italy","ITA","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",68.22
"1844","Jamaica","JAM","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",65.879
"1845","Jordan","JOR","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",57.243
"1846","Japan","JPN","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",68.74
"1847","Kazakhstan","KAZ","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",56.099
"1848","Kenya","KEN","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",48.462
"1849","Kyrgyz Republic","KGZ","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",55.039
"1850","Cambodia","KHM","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",40.581
"1851","Kiribati","KIR","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",50.681
"1852","St. Kitts and Nevis","KNA","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",NA
"1853","Korea, Rep.","KOR","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",55.491
"1854","Kosovo","KSV","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",NA
"1855","Kuwait","KWT","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",63.513
"1856","Latin America & Caribbean (developing only)","LAC","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",55.81890788
"1857","Lao PDR","LAO","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",43.832
"1858","Lebanon","LBN","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",63.544
"1859","Liberia","LBR","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",35.719
"1860","Libya","LBY","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",51.437
"1861","St. Lucia","LCA","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",58.124
"1862","Latin America & Caribbean (all income levels)","LCN","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",56.96057664
"1863","Least developed countries: UN classification","LDC","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",42.34330383
"1864","Low income","LIC","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",40.7070727
"1865","Liechtenstein","LIE","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",NA
"1866","Sri Lanka","LKA","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",60.796
"1867","Lower middle income","LMC","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",48.95048012
"1868","Low & middle income","LMY","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",50.2872336
"1869","Lesotho","LSO","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",47.153
"1870","Lithuania","LTU","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",67.96
"1871","Luxembourg","LUX","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",66.515
"1872","Latvia","LVA","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",66.75
"1873","Macao SAR, China","MAC","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",65.936
"1874","St. Martin (French part)","MAF","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",NA
"1875","Morocco","MAR","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",50.457
"1876","Monaco","MCO","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",NA
"1877","Moldova","MDA","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",60.843
"1878","Madagascar","MDG","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",42.421
"1879","Maldives","MDV","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",42.102
"1880","Middle East & North Africa (all income levels)","MEA","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",50.42095901
"1881","Mexico","MEX","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",58.053
"1882","Marshall Islands","MHL","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",NA
"1883","Middle income","MIC","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",51.03705806
"1884","Macedonia, FYR","MKD","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",64.003
"1885","Mali","MLI","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",29.631
"1886","Malta","MLT","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",67.389
"1887","Myanmar","MMR","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",46.351
"1888","Middle East & North Africa (developing only)","MNA","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",49.93686497
"1889","Montenegro","MNE","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",66.18
"1890","Mongolia","MNG","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",51.541
"1891","Northern Mariana Islands","MNP","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",NA
"1892","Mozambique","MOZ","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",36.5
"1893","Mauritania","MRT","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",46.8
"1894","Mauritius","MUS","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",60.808
"1895","Malawi","MWI","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",38.72
"1896","Malaysia","MYS","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",62.151
"1897","North America","NAC","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",67.18164481
"1898","Namibia","NAM","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",48.918
"1899","New Caledonia","NCL","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",59
"1900","Niger","NER","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",35.918
"1901","Nigeria","NGA","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",38.893
"1902","Nicaragua","NIC","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",50.241
"1903","Netherlands","NLD","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",71.17
"1904","High income: nonOECD","NOC","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",62.92639565
"1905","Norway","NOR","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",71.33
"1906","Nepal","NPL","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",38.515
"1907","New Zealand","NZL","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",68.4
"1908","High income: OECD","OEC","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",67.25604642
"1909","OECD members","OED","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",65.99703204
"1910","Oman","OMN","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",47.05
"1911","Other small states","OSS","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",46.81905481
"1912","Pakistan","PAK","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",50.901
"1913","Panama","PAN","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",62.97
"1914","Peru","PER","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",49.9
"1915","Philippines","PHL","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",58.467
"1916","Palau","PLW","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",NA
"1917","Papua New Guinea","PNG","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",42.797
"1918","Poland","POL","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",66.4
"1919","Puerto Rico","PRI","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",67.506
"1920","Korea, Dem. PeopleÍs Rep.","PRK","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN","Y1967",53.142
